The Life and Miracles of Saint Godelieve,,https://images.metmuseum.org/CRDImages/ep/web-large/DT224782.jpg,Master of the Saint Godelieve Legend
Young Man Holding a Book,ca. 1480,https://images.metmuseum.org/CRDImages/ep/web-large/DP282434.jpg,Master of the View of Sainte Gudule
Madonna and Child Enthroned with Saints James Minor and Lucy,,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.87.bw.R.jpg,Marco di Paolo Veneziano
Saint Paul with Paolo Pagagnotti; Christ Appearing to His Mother,late 1480s,https://images.metmuseum.org/CRDImages/ep/web-large/DT262309.jpg,Master of the Saint Ursula Legend
Virgin and Child,1475�99,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20393-001.jpg,Master of the Saint Ursula Legend
Joseph Interpreting the Dreams of His Fellow Prisoners,,https://images.metmuseum.org/CRDImages/ep/web-large/DT1422.jpg,Master of the Story of Joseph
The Lamentation,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23271-001.jpg,Master of the Virgin among Virgins
Madonna and Child with Saints Jerome and Mary Magdalen,,https://images.metmuseum.org/CRDImages/ep/web-large/ep65.234.bw.R.jpg,Matteo di Giovanni di Bartolo
Classical Landscape with Figures,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23425-001.jpg,Henri Mauperch�
Changing Pasture,ca. 1880,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22428-001.jpg,Anton Mauve
Gathering Wood,,https://images.metmuseum.org/CRDImages/ep/web-large/DP207320.jpg,Anton Mauve
The Return to the Fold,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23076-001.jpg,Anton Mauve
A Shepherdess and Her Flock,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23346-001.jpg,Anton Mauve
Twilight,,https://images.metmuseum.org/CRDImages/ep/web-large/ep14.40.812.bw.R.jpg,Anton Mauve
The Last Token: A Christian Martyr,,https://images.metmuseum.org/CRDImages/ep/web-large/ep87.15.58.bw.R.jpg,Gabriel Max
"Mar�a Teresa (1638�1683), Infanta of Spain",ca. 1645,https://images.metmuseum.org/CRDImages/ep/web-large/DP340924.jpg,Juan Bautista Mart�nez del Mazo
"Portrait of a Woman, Possibly Barbara (1768�1829), Marchioness of Donegall",ca. 1790,https://images.metmuseum.org/CRDImages/ep/web-large/39630.jpg,Anne Foldsone Mee
"Portrait of a Woman, Said to Be Lady Sophia Boyle",ca. 1790,https://images.metmuseum.org/CRDImages/ep/web-large/4652.jpg,Anne Foldsone Mee
The Card Players,1863,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19628-001.jpg,Ernest Meissonier
Soldier Playing the Theorbo,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP140947.jpg,Ernest Meissonier
A General and His Aide-de-camp,1869,https://images.metmuseum.org/CRDImages/ep/web-large/ep87.15.37.R.jpg,Ernest Meissonier
"1807, Friedland",ca. 1861�75,https://images.metmuseum.org/CRDImages/ep/web-large/DT2144.jpg,Ernest Meissonier
The Afternoon Meal (La Merienda),ca. 1772,https://images.metmuseum.org/CRDImages/ep/web-large/DT1570.jpg,Luis Mel�ndez
Virgin and Child with Saints Catherine of Alexandria and Barbara,early 1480s,https://images.metmuseum.org/CRDImages/ep/web-large/DT1465.jpg,Hans Memling
Portrait of an Old Man,ca. 1475,https://images.metmuseum.org/CRDImages/ep/web-large/DP336526.jpg,Hans Memling
"Tommaso di Folco Portinari (1428�1501); Maria Portinari (Maria Maddalena Baroncelli, born 1456)",ca. 1470,https://images.metmuseum.org/CRDImages/ep/web-large/DT28_DT29.jpg,Hans Memling
Virgin and Child,ca. 1475�80,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19587-001.jpg,Hans Memling
Young Woman with a Pink,ca. 1485�90,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19588-001.jpg,Hans Memling
Virgin and Child,ca. 1490�94,https://images.metmuseum.org/CRDImages/ep/web-large/LC-Memling_32_100_58_overall.jpg,Hans Memling
Salvator Mundi,1480�85,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19586-001.jpg,Hans Memling
Virgin and Child,,https://images.metmuseum.org/CRDImages/ep/web-large/DT245520.jpg,Hans Memling
Madonna and Child with Saints and Angels,ca. 1350,https://images.metmuseum.org/CRDImages/ep/web-large/DP367960.jpg,Lippo Memmi (Filippo di Memmo)
Saint Clare,ca. 1330,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24731-001.jpg,Lippo Memmi (Filippo di Memmo)
Saint Paul,ca. 1330,https://images.metmuseum.org/CRDImages/ep/web-large/DP295031.jpg,Lippo Memmi (Filippo di Memmo)
Johann Joachim Winckelmann (1717�1768),ca. 1777,https://images.metmuseum.org/CRDImages/ep/web-large/DP120383.jpg,Anton Raphael Mengs
The Vision of Saint Anthony of Padua,,https://images.metmuseum.org/CRDImages/ep/web-large/257487.jpg,Anton Raphael Mengs
"Falling Leaves, Allegory of Autumn",1872,https://images.metmuseum.org/CRDImages/ep/web-large/ep87.15.107.bw.R.jpg,Hugues Merle
A Musical Party,1659,https://images.metmuseum.org/CRDImages/ep/web-large/DP145948.jpg,Gabri�l Metsu
The Visit to the Nursery,1661,https://images.metmuseum.org/CRDImages/ep/web-large/DP146447.jpg,Gabri�l Metsu
Tavern Scene,,https://images.metmuseum.org/CRDImages/ep/web-large/DP143160.jpg,Gabri�l Metsu
A Woman Seated at a Window,early 1660s,https://images.metmuseum.org/CRDImages/ep/web-large/DP146466.jpg,Gabri�l Metsu
A Cavalry Engagement,,https://images.metmuseum.org/CRDImages/ep/web-large/ep71.96.R.jpg,Adam Frans van der Meulen
"Portrait of a Woman, Said to Be Marie de Mautesson",ca. 1830,https://images.metmuseum.org/CRDImages/ep/web-large/127595.jpg,Fran�ois Meuret
Hannah Mahady,ca. 1760,https://images.metmuseum.org/CRDImages/ep/web-large/51136.jpg,Jeremiah Meyer
Waterfall at Mont-Dore,1818,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23366-001.jpg,Achille-Etna Michallon
Landscape with a Plowed Field and a Village,probably after 1827,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15730-001.jpg,Georges Michel
The Mill of Montmartre,probably ca. 1820,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17611-001.jpg,Georges Michel
Madonna and Child with the Infant Saint John the Baptist,probably late 1490s,https://images.metmuseum.org/CRDImages/ep/web-large/EP254.jpg,Michele da Verona (Michele di Zenone)
The Baker's Cart,1656,https://images.metmuseum.org/CRDImages/ep/web-large/DP366472.jpg,Jean Michelin
The Marriage of the Virgin,ca. 1430,https://images.metmuseum.org/CRDImages/ep/web-large/DP134149.jpg,Michelino da Besozzo (Michelino de Mulinari)
Landscape with a Battle between Two Rams,ca. 1640,https://images.metmuseum.org/CRDImages/ep/web-large/DP369419.jpg,Jan Miel
"Margaretha van Clootwijk (born about 1580/81, died 1662)",1639,https://images.metmuseum.org/CRDImages/ep/web-large/DP143161.jpg,Michiel Jansz. van Mierevelt
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23371-001.jpg,French Painter
Bathsheba at Her Bath,ca. 1700,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17059-001.jpg,Giuseppe Bartolomeo Chiari
Self-Portrait,1825�28,https://images.metmuseum.org/CRDImages/ep/web-large/DP213130.jpg,George Chinnery
Portrait of a Carthusian,1446,https://images.metmuseum.org/CRDImages/ep/web-large/DT26.jpg,Petrus Christus
Head of Christ,ca. 1445,https://images.metmuseum.org/CRDImages/ep/web-large/DT229079.jpg,Petrus Christus
The Lamentation,ca. 1450,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20594-001.jpg,Petrus Christus
The Annunciation,ca. 1450,https://images.metmuseum.org/CRDImages/ep/web-large/DT1479.jpg,Petrus Christus
The Adoration of the Shepherds with Saint Catherine of Alexandria,1599,https://images.metmuseum.org/CRDImages/ep/web-large/DT6545.jpg,Cigoli (Ludovico Cardi)
Madonna and Child with Saints Francis and Clare,ca. 1510,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-025.jpg,Cima da Conegliano (Giovanni Battista Cima)
"Three Saints: Roch, Anthony Abbot, and Lucy",ca. 1513,https://images.metmuseum.org/CRDImages/ep/web-large/DP214439.jpg,Cima da Conegliano (Giovanni Battista Cima)
Portrait of an Officer,,https://images.metmuseum.org/CRDImages/ep/web-large/258482.jpg,Charles Pierre Cior
Still Life with a Skull and a Writing Quill,1628,https://images.metmuseum.org/CRDImages/ep/web-large/DP145929.jpg,Pieter Claesz
The Ford,possibly 1636,https://images.metmuseum.org/CRDImages/ep/web-large/DP123844.jpg,Claude Lorrain (Claude Gell�e)
Pastoral Landscape: The Roman Campagna,ca. 1639,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17628-001.jpg,Claude Lorrain (Claude Gell�e)
Sunrise,possibly 1646�47,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-013.jpg,Claude Lorrain (Claude Gell�e)
The Trojan Women Setting Fire to Their Fleet,ca. 1643,https://images.metmuseum.org/CRDImages/ep/web-large/DP226145.jpg,Claude Lorrain (Claude Gell�e)
View of La Crescenza,1648�50,https://images.metmuseum.org/CRDImages/ep/web-large/DT1579.jpg,Claude Lorrain (Claude Gell�e)
"Charles IX (1550�1574), King of France",,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19300-001.jpg,Fran�ois Clouet
"Henry III (1551�1589), King of France",,https://images.metmuseum.org/CRDImages/ep/web-large/257525.jpg,Fran�ois Clouet
Guillaume Bud� (1467�1540),ca. 1536,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25742-001.jpg,Jean Clouet
"Charles de Coss� (1506�1563), Count of Brissac",ca. 1535,https://images.metmuseum.org/CRDImages/ep/web-large/DT229154.jpg,Jean Clouet
"Henry II (1519�1559), King of France",,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16201-001.jpg,Fran�ois Clouet
The Adoration of the Shepherds,ca. 1550,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23270-001.jpg,Marcellus Coffermans
Vanitas Still Life,1662,https://images.metmuseum.org/CRDImages/ep/web-large/DP146494.jpg,Edwaert Collier
"George Howard (1773�1848), Lord Morpeth",,https://images.metmuseum.org/CRDImages/ep/web-large/175487.jpg,Richard Collins
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/50899.jpg,Samuel Collins
"Mrs. James Pulham Sr. (Frances Amys, ca. 1766�1856)",1818,https://images.metmuseum.org/CRDImages/ep/web-large/DP162142.jpg,John Constable
Salisbury Cathedral from the Bishop's Grounds,ca. 1825,https://images.metmuseum.org/CRDImages/ep/web-large/DP164837.jpg,John Constable
Stoke-by-Nayland,ca. 1810�11,https://images.metmuseum.org/CRDImages/ep/web-large/DP164805.jpg,John Constable
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/259022.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/89176.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/175503.jpg,Continental Painter
Portrait of a Child,,https://images.metmuseum.org/CRDImages/ep/web-large/175451.jpg,Continental Painter
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/175426.jpg,Continental Painter
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/260243.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/260244.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/175459.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/175520.jpg,Continental Painter
"Portrait of a Woman, Said to Be Princess Apraxine",,https://images.metmuseum.org/CRDImages/ep/web-large/175506.jpg,Continental Painter
Portrait of a Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/147886.jpg,Continental Painter
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/258499.jpg,Continental (possibly Swiss) Painter
Madonna and Child,,https://images.metmuseum.org/CRDImages/ep/web-large/DT8841.jpg,Bernardino dei Conti
"Henry Carey (1596�1661), Second Earl of Monmouth",1649,https://images.metmuseum.org/CRDImages/ep/web-large/DP327711.jpg,Samuel Cooper
"Portrait of a Woman, Said to Be Lucy Percy (1600?�1660), Countess of Carlisle",1653,https://images.metmuseum.org/CRDImages/ep/web-large/57108.jpg,Samuel Cooper
"Charles II (1630�1685), King of England",,https://images.metmuseum.org/CRDImages/ep/web-large/DP161831.jpg,Samuel Cooper
Portrait of a Man with Gloves,ca. 1535,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13588-001.jpg,Corneille de Lyon
"Anne de Pisseleu (1508�1576), Duchesse d'�tampes",ca. 1535�40,https://images.metmuseum.org/CRDImages/ep/web-large/DP102428.jpg,Corneille de Lyon
"Charles de Coss� (1506�1563), Comte de Brissac",,https://images.metmuseum.org/CRDImages/ep/web-large/ep49.7.44.bw.R.jpg,Corneille de Lyon
Jean d'Albon de Saint-Andr� (1472�1549),,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.103.bw.R.jpg,Corneille de Lyon
Portrait of a Bearded Man in Black,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13587-001.jpg,Corneille de Lyon
Portrait of a Bearded Man in White,,https://images.metmuseum.org/CRDImages/ep/web-large/ep1978.301.7.bw.R.jpg,Corneille de Lyon
Portrait of a Man,ca. 1545,https://images.metmuseum.org/CRDImages/ep/web-large/DT8871.jpg,Corneille de Lyon
Portrait of a Man,ca. 1540�50,https://images.metmuseum.org/CRDImages/ep/web-large/DP365508.jpg,Corneille de Lyon
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.121.bw.R.jpg,Corneille de Lyon
Portrait of a Man with a Gold Chain,,https://images.metmuseum.org/CRDImages/ep/web-large/EP1549.jpg,Corneille de Lyon
Portrait of a Man with a Pointed Collar,,https://images.metmuseum.org/CRDImages/ep/web-large/EP1548.jpg,Corneille de Lyon
Portrait of a Man with Gloves,1540�45,https://images.metmuseum.org/CRDImages/ep/web-large/DP365507.jpg,Corneille de Lyon
Portrait of a Man with a Black-Plumed Hat,ca. 1535�40,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19432-001.jpg,Corneille de Lyon
Portrait of a Young Woman,,https://images.metmuseum.org/CRDImages/ep/web-large/ep41.190.533.bw.R.jpg,Corneille de Lyon
Portrait of a Dwarf,,https://images.metmuseum.org/CRDImages/ep/web-large/ep22.60.63.bw.R.jpg,Corneille de Lyon
Portrait of a Man,,https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.286.bw.R.jpg,Corneille de Lyon
Portrait of a Widow,,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.113.bw.R.jpg,Corneille de Lyon
Toussaint Lemaistre (1807/8�1888),1833,https://images.metmuseum.org/CRDImages/ep/web-large/DT2017.jpg,Camille Corot
Hagar in the Wilderness,1835,https://images.metmuseum.org/CRDImages/ep/web-large/DT2013.jpg,Camille Corot
Bacchante by the Sea,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16590-001.jpg,Camille Corot
The Gypsies,1872,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16064-001.jpg,Camille Corot
Bacchante in a Landscape,1865�70,https://images.metmuseum.org/CRDImages/ep/web-large/ep29.100.598.R.jpg,Camille Corot
Boatman among the Reeds,ca. 1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP332566.jpg,Camille Corot
"The Burning of Sodom (formerly ""The Destruction of Sodom"")",1843 and 1857,https://images.metmuseum.org/CRDImages/ep/web-large/DT2014.jpg,Camille Corot
The Environs of Paris,1860s,https://images.metmuseum.org/CRDImages/ep/web-large/DT225534.jpg,Camille Corot
The Ferryman,ca. 1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24153-001.jpg,Camille Corot
Fontainebleau: Oak Trees at Bas-Br�au,1832 or 1833,https://images.metmuseum.org/CRDImages/ep/web-large/DT2009.jpg,Camille Corot
Girl Weaving a Garland,1860�65,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13143-001_cropped.jpg,Camille Corot
Honfleur: Calvary,ca. 1830,https://images.metmuseum.org/CRDImages/ep/web-large/DT10697.jpg,Camille Corot
Italian Landscape,ca. 1825�28,https://images.metmuseum.org/CRDImages/ep/web-large/DP332568.jpg,Camille Corot
Lake Albano and Castel Gandolfo,1826�27,https://images.metmuseum.org/CRDImages/ep/web-large/DP332564.jpg,Camille Corot
A Lane through the Trees,ca. 1870�73,https://images.metmuseum.org/CRDImages/ep/web-large/DP332562.jpg,Camille Corot
The Letter,ca. 1865,https://images.metmuseum.org/CRDImages/ep/web-large/DT2129.jpg,Camille Corot
Mother and Child,probably 1860s,https://images.metmuseum.org/CRDImages/ep/web-large/DT2008.jpg,Camille Corot
The Muse: History,ca. 1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16591-001.jpg,Camille Corot
A Pond in Picardy,ca. 1867,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16065-001.jpg,Camille Corot
Portrait of a Child,ca. 1835,https://images.metmuseum.org/CRDImages/ep/web-large/DT872.jpg,Camille Corot
Reverie,ca. 1860�65,https://images.metmuseum.org/CRDImages/ep/web-large/DT2010.jpg,Camille Corot
River with a Distant Tower,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-055.jpg,Camille Corot
Sibylle,ca. 1870,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16592-001.jpg,Camille Corot
"Study for ""The Destruction of Sodom""",1843,https://images.metmuseum.org/CRDImages/ep/web-large/DT2018.jpg,Camille Corot
View of Lormes,early 1840s,https://images.metmuseum.org/CRDImages/ep/web-large/DT9008.jpg,Camille Corot
A Village Street: Dardagny,"1852, 1857, or 1863",https://images.metmuseum.org/CRDImages/ep/web-large/DT2139.jpg,Camille Corot
Ville-d'Avray,1870,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19283-001.jpg,Camille Corot
The Banks of the Seine at Conflans,ca. 1865�70,https://images.metmuseum.org/CRDImages/ep/web-large/ep21.70.4.R.jpg,Camille Corot
A Woman Gathering Faggots at Ville-d'Avray,ca. 1871�74,https://images.metmuseum.org/CRDImages/ep/web-large/DP124091.jpg,Camille Corot
A Woman Reading,1869 and 1870,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16589-001.jpg,Camille Corot
"Saints Peter, Martha, Mary Magdalen, and Leonard",ca. 1515,https://images.metmuseum.org/CRDImages/ep/web-large/DT2838.jpg,Correggio (Antonio Allegri)
"Marianne Dorothy Harland (1759�1785), Later Mrs. William Dalrymple",,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22335-001.jpg,Richard Cosway
Self-Portrait,ca. 1770�75,https://images.metmuseum.org/CRDImages/ep/web-large/DT200582.jpg,Richard Cosway
Ensign Lionel Robert Tollemache (1774�1793),,https://images.metmuseum.org/CRDImages/ep/web-large/57272.jpg,Richard Cosway
The Storm,1880,https://images.metmuseum.org/CRDImages/ep/web-large/DT11964.jpg,Pierre-Auguste Cot
"Admiral Harry Paulet (1719/20�1794), Sixth Duke of Bolton",,https://images.metmuseum.org/CRDImages/ep/web-large/DP168993.jpg,Francis Cotes
Portrait of a Woman,1767,https://images.metmuseum.org/CRDImages/ep/web-large/175485.jpg,Samuel Cotes
"Madame Frederic Breyer (Fanny H�l�ne Van Bruyssel, 1830�1894)",1858,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17408-001.jpg,Gustave Courbet
"Jo, La Belle Irlandaise",1865�66,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23236-001.jpg,Gustave Courbet
Woman with a Parrot,1866,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17680-001.jpg,Gustave Courbet
The Young Bather,1866,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15681-001.jpg,Gustave Courbet
The Woman in the Waves,1868,https://images.metmuseum.org/CRDImages/ep/web-large/DT887.jpg,Gustave Courbet
The Calm Sea,1869,https://images.metmuseum.org/CRDImages/ep/web-large/DT1973.jpg,Gustave Courbet
Marine: The Waterspout,1870,https://images.metmuseum.org/CRDImages/ep/web-large/DT1965.jpg,Gustave Courbet
After the Hunt,ca. 1859,https://images.metmuseum.org/CRDImages/ep/web-large/DT1963.jpg,Gustave Courbet
Alphonse Promayet (1822�1872),1851,https://images.metmuseum.org/CRDImages/ep/web-large/DT1958.jpg,Gustave Courbet
"A Brook in a Clearing (possibly ""Brook, Valley of Fontcouverte; Study"")",probably 1862,https://images.metmuseum.org/CRDImages/ep/web-large/DP302937.jpg,Gustave Courbet
A Brook in the Forest,ca. 1868�77,https://images.metmuseum.org/CRDImages/ep/web-large/DP302942.jpg,Gustave Courbet
The Deer,ca. 1865,https://images.metmuseum.org/CRDImages/ep/web-large/EP1059.jpg,Gustave Courbet
The Fishing Boat,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-031.jpg,Gustave Courbet
The Hidden Brook,ca. 1873�77,https://images.metmuseum.org/CRDImages/ep/web-large/DP290289.jpg,Gustave Courbet
Hunting Dogs with Dead Hare,1857,https://images.metmuseum.org/CRDImages/ep/web-large/DT1961.jpg,Gustave Courbet
Louis Gueymard (1822�1880) as Robert le Diable,1857,https://images.metmuseum.org/CRDImages/ep/web-large/DT1975.jpg,Gustave Courbet
"Madame Auguste Cuoq (Mathilde Desportes, 1827�1910)",ca. 1852�57,https://images.metmuseum.org/CRDImages/ep/web-large/DT1960.jpg,Gustave Courbet
Monsieur Suisse,1861,https://images.metmuseum.org/CRDImages/ep/web-large/DT1962.jpg,Gustave Courbet
Nude with Flowering Branch,1863,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1275-001.jpg,Gustave Courbet
Portrait of a Man,probably ca. 1862,https://images.metmuseum.org/CRDImages/ep/web-large/DT1968.jpg,Gustave Courbet
River and Rocks,1873�77,https://images.metmuseum.org/CRDImages/ep/web-large/DP302935.jpg,Gustave Courbet
The Sea,1865 or later,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24650-001.jpg,Gustave Courbet
The Source,1862,https://images.metmuseum.org/CRDImages/ep/web-large/DP124050.jpg,Gustave Courbet
The Source of the Loue,1864,https://images.metmuseum.org/CRDImages/ep/web-large/DT1964.jpg,Gustave Courbet
Woman in a Riding Habit (L'Amazone),ca. 1855�59,https://images.metmuseum.org/CRDImages/ep/web-large/DT2147.jpg,Gustave Courbet
View of Ornans,probably mid-1850s,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25139-001.jpg,Gustave Courbet
Spring Flowers,ca. 1855�60,https://images.metmuseum.org/CRDImages/ep/web-large/ep29.100.121.bw.R.jpg,Gustave Courbet
Apples,,https://images.metmuseum.org/CRDImages/ep/web-large/ep29.100.123.bw.R.jpg,Gustave Courbet
"Portrait of a Woman, Called H�lo�se Ab�lard",,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22882-001.jpg,Gustave Courbet
Soap Bubbles,ca. 1859,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24386-001.jpg,Thomas Couture
The Legend of Cloelia,ca. 1480,https://images.metmuseum.org/CRDImages/ep/web-large/SF 11.126.2.jpg,Guidoccio di Giovanni Cozzarelli
Lukas Spielhausen,1532,https://images.metmuseum.org/CRDImages/ep/web-large/DP278979.jpg,Lucas Cranach the Elder
Christ and the Adulteress,ca. 1545�50,https://images.metmuseum.org/CRDImages/ep/web-large/DP280360.jpg,Lucas Cranach the Younger and Workshop
Christ Blessing the Children,ca. 1545�50,https://images.metmuseum.org/CRDImages/ep/web-large/DP280362.jpg,Lucas Cranach the Younger and Workshop
"Johann (1498�1537), Duke of Saxony",ca. 1534�37,https://images.metmuseum.org/CRDImages/ep/web-large/DP280918.jpg,Lucas Cranach the Elder
The Judgment of Paris,ca. 1528,https://images.metmuseum.org/CRDImages/ep/web-large/DP280358.jpg,Lucas Cranach the Elder
Judith with the Head of Holofernes,ca. 1530,https://images.metmuseum.org/CRDImages/ep/web-large/DP280784.jpg,Lucas Cranach the Elder
The Martyrdom of Saint Barbara,ca. 1510,https://images.metmuseum.org/CRDImages/ep/web-large/DP159770.jpg,Lucas Cranach the Elder
Portrait of a Man with a Rosary,ca. 1508,https://images.metmuseum.org/CRDImages/ep/web-large/DP280790.jpg,Lucas Cranach the Elder
Samson and Delilah,ca. 1528�30,https://images.metmuseum.org/CRDImages/ep/web-large/DP159774.jpg,Lucas Cranach the Elder
Venus and Cupid,ca. 1525�27,https://images.metmuseum.org/CRDImages/ep/web-large/DP280356.jpg,Lucas Cranach the Elder
"Friedrich III (1463�1525), the Wise, Elector of Saxony",1533,https://images.metmuseum.org/CRDImages/ep/web-large/DP278968.jpg,Lucas Cranach the Elder and Workshop
Portrait of a Man,1537,https://images.metmuseum.org/CRDImages/ep/web-large/DP280788.jpg,Lucas Cranach the Elder
"Johann I (1468�1532), the Constant, Elector of Saxony",1532�33,https://images.metmuseum.org/CRDImages/ep/web-large/DP278975.jpg,Lucas Cranach the Elder and Workshop
"Johann I (1468�1532), the Constant, Elector of Saxony",1532�33,https://images.metmuseum.org/CRDImages/ep/web-large/DP280599.jpg,Lucas Cranach the Elder
Martin Luther (1483�1546),probably 1532,https://images.metmuseum.org/CRDImages/ep/web-large/DP159769.jpg,Lucas Cranach the Elder
The Meeting of Alexander the Great and Diogenes,,https://images.metmuseum.org/CRDImages/ep/web-large/ep71.1.bw.R.jpg,Gaspar de Crayer
Philip IV (1605�1665) in Parade Armor,ca. 1628,https://images.metmuseum.org/CRDImages/ep/web-large/DT211613.jpg,Gaspar de Crayer
Saint Lucy and Her Mother at the Shrine of Saint Agatha; Saint Lucy Giving Alms; Saint Lucy before Paschasius; Saint Lucy Resisting Efforts to Move Her,,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24194-001.jpg,Giovanni di Bartolommeo Cristiani
Madonna and Child Enthroned,1472,https://images.metmuseum.org/CRDImages/ep/web-large/DT8827.jpg,Carlo Crivelli
Madonna and Child,ca. 1480,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19298-001.jpg,Carlo Crivelli
Piet�,1476,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19502-001.jpg,Carlo Crivelli
Saint Dominic,1472,https://images.metmuseum.org/CRDImages/ep/web-large/DT354152.jpg,Carlo Crivelli
Madonna and Child Enthroned with Two Angels and a Donor,1481?,https://images.metmuseum.org/CRDImages/ep/web-large/ep41.100.32.bw.R.jpg,Vittore Crivelli
Madonna and Child with Two Angels,ca. 1481�82,https://images.metmuseum.org/CRDImages/ep/web-large/DT8828.jpg,Vittore Crivelli
"Hautbois Common, Norfolk",probably ca. 1810,https://images.metmuseum.org/CRDImages/ep/web-large/DP167135.jpg,John Crome
Portrait of a Woman,possibly ca. 1780,https://images.metmuseum.org/CRDImages/ep/web-large/94566.jpg,Richard Crosse
Princess Mar�a Francisca de Asis de Borb�n and Her Son Infante Carlos Luis Mar�a Fernando de Borb�n,1818,https://images.metmuseum.org/CRDImages/ep/web-large/ep45.110.4a.R.jpg,Luis de la Cruz y Rios
Bacchus and Nymphs in a Landscape,probably 1640s,https://images.metmuseum.org/CRDImages/ep/web-large/DP143164.jpg,Abraham van Cuylenborch
Landscape with the Flight into Egypt,ca. 1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP143208.jpg,Aelbert Cuyp
Piping Shepherds,ca. 1643�44,https://images.metmuseum.org/CRDImages/ep/web-large/DP143163.jpg,Aelbert Cuyp
Equestrian Portrait of Cornelis (1639�1680) and Michiel Pompe van Meerdervoort (1638�1653) with Their Tutor and Coachman,ca. 1652�53,https://images.metmuseum.org/CRDImages/ep/web-large/DP146442.jpg,Aelbert Cuyp
